question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",As the effort gets farther from the fulcrum it is easier to lift the load.,correct,Aetheoifortgets fhrtherfromtoeiulcrumitt iseaswer tolifttheloat.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The farther away from the fulcrum less effort is needed.,correct,Tmefdrteerawhay faomthefulcrumtesseffort1sneeddd.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The relationship is the farther over the effort is the harder it is to lift.,contradictory,Tmerclafionshhip isthefartherorartheeffortistheoarderitistolifr.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",It is easier to lift when the load is closer to the fulcrum.,contradictory,Iriseinier tholiht whentheladdisclosertothefnlcrum.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The closer the load is to the fulcrum the less Newtons. The farther away from the fulcrum the load is the more Newtons.,contradictory,Tmecnosurthehloadis to thefulteumthe lests Newtone. Thefarther awayiromthe ulcrumtheloadisthemocreNemtoes.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The farther away the effort is from the fulcrum the less effort it takes. The closer the effort is to the fulcrum the more effort it takes.,correct,"Tmefdrteerawhay tae effortisteomthe fulcrumtheldss effortittakes..heclosrtheeffort istothefuclcr""umthemoreeffortittakes.",0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",It is harder to lift when the load is far from the load.,contradictory,Irishitder tholiht whentheladdisfarfrymthetoad.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.","The distance matters in this experiment. The closer the effort is to the fulcrum, the more effort it takes to lift the fulcrum.",correct,"Tmedostunce mhatinersinthisdmperiment.Tbeclosdr theeffortistoghefulcrm,tte morueeffortitc ta""testoliftthefuhcrum.",0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",When the load is closer to the fulcrum it is easier to lift.,contradictory,Wmen rheloadishclomertothe fuhrrumit iseasiertotift.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The farther away the effort is from the fulcrum the easier it is to lift the load.,correct,Tmefdrteerawhay tae effortisteomthe fulcrumtheessieritisto liftgheload.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",The further away the effort is from the fulcrum the easier it is to pull.,correct,Tmeflrteerawhay tae effortisteomthe fulcrumtheessieritisto pull.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",It takes more effort the farther away the load is from the fulcrum.,contradictory,Irtatesmoreefhfoirt thefarthersmaythe loatd isfronthefulcrum.,0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",When it was closer it was harder and when it was farther away it was easier.,correct,"Wmen otuasclhosier itwasharderardwhen itw""sfartoer awayitwaseasher.",0.3
What is the relationship between the amount of effort required to lift the load and its distance from the fulcrum?,"If the effort is applied farther from the fulcrum, less effort will lift the load.",If the fulcrum is too close to the effort or the other way around it is harder. Same thing with the fulcrum and the load. It is harder to move it.,contradictory,"Itthet""lcrumhiistooclosetooieeffortotr the otoer way around it ishardvr. amethingwiuththefolcrum ardeheload. Itnshorderto movemt.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",It is harder to use this system than to use a single fixed pulley system.,incorrect,Irishitder thousethissystemtodntouseatsingletixedpulleysystem.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to pull up and in the other system you will pull down.,correct,Yauhdvetopullhuipandinthe otoarsystemyouwill putl down.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",The system is single movable system but the single fixed is easier to pull down.,incorrect,Tmesdstumissingile movable systemsutthe single fixedws easiertopull dawn.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Pull down.,contradictory,Pnll towi.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",It has direction advantage it can go up and down.,correct,Irhasbtrectihon advaantage itcsnboup anddown.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",In a single fixed gravity creates a directional advantage. But in this one gravity pulls against you when pulling up.,correct,"Isa rinblefihxeidgravitycreatesddirectionaladvantage.Butinthisone geavity pulsagninstyouwhnenpuclli""ngup.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to pull more ropes and a single fixed requires more effort.,incorrect,Yauhdvetopullhmoreropes andaswrglefixedrequiresmare effort.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to use more effort because you pull down.,contradictory,Yauhdvetousemore ehfort becauseyoueulldown.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",The amount of ropes supporting it.,incorrect,Tmeanouitofropeissupporting it.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Single fixed pulley system a smaller effort and only one mechanical advantage.,incorrect,Senglettxed phuliueysystem aenallereffortandonltonemechanicaladrantjge.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Single fixed only has one rope connected to the load.,incorrect,Senglettxed ohnliyhasoneropetannectedtotheload.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",It would make it harder because if you divide 360 by how many supporting ropes a single fixed pulley has which is one then it would be 360 newtons for the effort that is 180 newtons harder to lift the load.,incorrect,Irwolldmakeithharverbecauseitydudivide360by honmanysupporting rapesan snglefixedpulleyhasmhichisonfethenitwouldbe360newfonsforsheetfortthat isg 180nebtons harkereoltfttheload.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",There are more materials.,incorrect,Tmereasumorehmatnrials.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You do not have to pull much rope with the single fixed but it is heavier.,incorrect,Yaudomdthavhetopaull much roseuiththesinglefixdd butitisheavier.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","The other disadvantage to this system is the effort is going up, so gravity is working against you.",correct,"Tmeorhetdisahdvannagetothiseostemisthte effortisgoing up,so gravhty's wrkingagainst you.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",The disadvantage is distance in this one and in a single fixed it is that the load's weight stays the same the whole time.,incorrect,"Tmedosalvantahge isdistance intohsoneandinasingldfixed itisthatrhe'oadswemghtstaysthesdme th""ewfroletime.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",This system would take longer to set up.,incorrect,Tmis rysfemwohulidtakelongertasutup.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Another disadvantage would be you have to pull more rope to get it where you want it to go.,incorrect,Asotherdinadvanhtagewaouldbeyouharetopullmyreropdtogetitwhere yauwjnt ttogo.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",The effort is going up which makes it harder.,correct,Tmeepfottisgoinigup which makesitearder.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","You would have to pull 3 times as much on this than you would a single fixed. Also, it is easier to pull down than up.",correct,"Yauwaullhavehtiopull3timessshuchonth1sthanyou wouldesingleiixvd. lso,it iseasiertopoll do""mnehanup.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","In a single fixed you have directional advantage, and you pull the rope as far as the load moves, but a single fixed or single movable up has no directional advantage, and you have to pull the rope 3 times as far.",correct,"Isa rinblefihxeidyouhave diretrionaladvantage,andyou pull theropeasiarasthloadmoves, butansonglefitedorsinglemovavlenp nas nodirectionaladvantage,agnd youbavetopdllehe iope stimesasfa).",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","You have to pull up. It may give you mechanical advantage, but it does not give you directional advantage so it takes just as much work.",correct,"Yauhdvetopullhup.Iatmaygivetaumechanicaladvantage,butitdoesnot ghve""ou irecsional advantagesoc it""tafeesjustasmmchnore.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","Single fixed you can pull down, which does not give you a mechanical advantage. But you do not pull the rope farther than the load.",correct,"Senglettxed yhou chn pulldown,whhchdoesnott giveyau amechanicaladvmntage.Buyoudo notpulltherape fa""etherthant""elaad.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",This pulley system gives you a mechanical advantage the single fixed gives directional advantage.,correct,Tmis fulieysyhstiem givesyou anachanicaladvantagetoe singlefixedgivasd'recionaladvantage.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Distance.,incorrect,Destarceo,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Another disadvantage might be that you cannot lift the load as high as you can in the single fixed because you are using more string.,incorrect,Asotherdinadvanhtagemaightbethatyaucannotliytthetoadas highasyoueaninthsinllefixedbecausc youareuftingmo'estring.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to pull twice as much rope to lift the load.,incorrect,Yauhdvetopullhtwise as much rosegolifttheload.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",A mechanical advantage. A single fixed pulley gives you a directional advantage.,correct,Amechariculadvhantage.Asingle fisadpulleygivesyousdirectionaladvantmge.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",Another disadvantage might be the size of the load. 360 newtons is quite a large load to be pulling upward!,correct,Asotherdinadvanhtagemaightbethesieeoftheload.360ndwtonsisquiteaobarke ladtobe pullingupwart!,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to use less effort.,incorrect,Yauhdvetouseless ehfort.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","Compared to a single fixed pulley system, you would not have a directional advantage.",correct,"Campaeedtotsingile fixedpulleysyrtem,youwouldnothsve directionalmdvadtag.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You do not have a directional advantage.,correct,Yaudomdthavheadirectionaladvsrtage.,0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",You have to pull up on this pulley system. On the single fixed you get a directional advantage.,correct,"Yauhdvetopullhuipon thispulleysostem.Onthesingletixedyougetadiracti,naladvansage.",0.3
Look at the illustration of the pulley system at the right to answer the questions. What additional disadvantages might there be to this system compared to a single fixed pulley system?,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",This system has a directional disadvantage and the single fixed has a mechanical disadvantage.,correct,Tmis rysfemhahsadirectionaldisstvantageantd the sisglefixedhas xnechjnicldisadvantage.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it is iron it will stick if it is aluminum it will not stick.,correct,Ititioironithwillstick if itieabuminumitt willnat stick.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",It will be made of iron if it sticks to a magnet.,correct,Irwinlwemadheofiaron if itsohcksto amagnet.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",The magnet will stick to iron not to aluminum.,correct,"Tmemdgnutwilhlst""cktoironnatgoaluminum.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it is iron it will stick.,correct,Ititioironithwillstick.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",I will stick or not stick.,incorrect,"Iwill rtiekornotst""ck.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",It will stick to iron.,correct,Irwinlnticktoirov.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",By testing it with a magnet and it will stick if it is iron.,correct,Bttertiigitwith d magnetandiowtllstick1fitieiron.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If the key sticks it is made of iron if it does not it is made of aluminum.,correct,"Ittheouystihcks""t is made ofiranifitdotesnotioismadeofaluminnm.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it is iron the key will stick if it is aluminum it would not stick.,correct,Ititioironthhekeywillstick ifitisaluminumitwouldnat stick.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",Aluminum will stick to a magnet.,contradictory,Atumirumwillsthicikto amagnet.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it were iron it would stick.,correct,Ititwoteirohnitwaouldstick.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You could get something with magnitite in it and see if it sticks if it sticks you know it is iron if it does not stick it is aluminum.,correct,"Yaucaullgetsometh""ngwith magnwritein itaddseewf itsticksifitrticks youknowmt isironinfot doe""snfst stickitisalumenum.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",Test it on a magnet.,incorrect,Tbst otdna mhagivet.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",The magnet will stick.,incorrect,"Tmemdgnutwilhlst""ck.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",The key will stick if it is iron but if it is aluminum it will not.,correct,Tmekcyuill shtiisk if it isimanbutifitt isaluninumitwillnot.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You will put a magnet on it and see if it sticks.,incorrect,Yauwollputa mhagivetonitandseetfit sticks.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it is iron it will stick if it is aluminum it will not stick.,correct,Ititioironithwillstick if itieabuminumitt willnat stick.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If the key sticks.,incorrect,Ittheouystihckis.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",The magnet will stick.,incorrect,"Tmemdgnutwilhlst""ck.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If the magnet attracts or not.,incorrect,Itthesugnetattrihctsornot.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You will know because the magnet will stick or not.,incorrect,Yauwollknowbehcaiesethemagnetwhllstickotr not.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If the key is iron it will attract if it is not it will repel.,correct,Ittheouyisiron itwillattractwfttis not1twillrepel.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",By sticking the key to a magnet and try it out.,incorrect,Btstocktngthhekeyto amagneta dgryitoutt.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it attracts or drops when you let it go.,incorrect,Ititaefractshoirdrops when youlatitgo.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If the key attracts is iron. If it repels is aluminum.,correct,Ittheouyatthraistsisiron.wfttrepels1salumwnum.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You would find the answer.,incorrect,Yauwaullfindhtheaanswer.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",It will stick to iron and not aluminum.,correct,Irwinlnticktoironandnotalumi nm.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You can try it out altogether.,incorrect,Yaucdnfryithoutaltogether.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",I will put it on a nail.,incorrect,Iwill futiton ahnaiu.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You will know because it will stick to a magnet.,incorrect,Yauwollknowbehcaieseitwillsohcktoamagnet.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",Because if it sticked it was iron if it did not it is aluminum.,correct,"Bbcauseifitstichked""t wasironititdidnotitt isaluninum.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",If it sticks then it is a magnet if it does not then it is not.,correct,Ititsetcks thheinit is hmag etifitdoesnotthenwt isnot.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",You can get a key and a iron nail and aluminum foil and see if it sticks.,incorrect,Yaucdnbetakeyandaironnaila deluminumfyilandsee ifitsticks.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.","If it repels aluminum if it sticks iron, attract.",correct,"Ititroeels ahlui""inum if itsohcksiron,attract.",0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",I will know when it sticks or it repels.,incorrect,Iwill tnouwhenhiitsticksoritmapels.,0.3
How can you use a magnet to find out if the key is iron or aluminum?,"If the key sticks, the key is iron; if the key does not stick the key is aluminum.",It will fall off the magnet.,incorrect,Irwinliall ohff tae magnet.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,Because they are repelling each other always.,incorrect,Bbcausethuyarehrepnllingeachooieralways.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets are not touching because they cannot attract to each other if they are north to north or south to south.,correct,"Tmemdgnutsarhenottouching becahsetheycannotattractoo each otherifthayaxe nrthso northorsouti tos""auth.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets will maybe not stick because the force of the magnets will maybe the pencil is long and the magnets cannot feel the other magnets.,incorrect,"Tmemdgnutswihll mhybenot stickbacausetheforceoftoe magnetswillmayketve pncilis long andthemdgnets cdnnotfeelt""eolhermagnrts.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,They are repelling.,incorrect,Tmey drerepellihng.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets are on the side when they repel each other.,incorrect,"Tmemdgnutsarheontahesidewhentieyrepelea""hothem.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,They are on the same side.,incorrect,"Tmey dreonthesame s""de.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The rings do not touch each other because the magnets are facing positive to negative.,contradictory,Tmerongndo nhot tnucheachothdrwecausethemagnetsare facingpositiveronvgatve.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,They do not touch each other because one side of the magnet has a force and the other side stick to each other because they do not have a force.,incorrect,"Tmey toiottohuciheachother betduseonesitdeof thdmagnethasa forcetndthe thersidesticktoeaci othe""rbfecausethvydonotmaveaforce.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets do not touch each other because either the north and north sides are facing each other or on the south and south sides are facing each other.,incorrect,"Tmemdgnutsdohnottaoucheachooierbecauseeither thdnorth andnorth shdesare fcingeachotheroronphe so""nthand southsidesaretactng eachether.",0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The rings do not touch each other because the rings are magnets so they repel because 2 south and north facing each other.,correct,Tmerongndo nhot tnucheachothdrwecausetheringsame magnetssotheyeepelbecase2southandnornthfaccing aachother.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,Because the rings are magnets and they are facing each other on the same side.,incorrect,Bbcausethuringhsaremagnetsandtoayarefacingeach otoer onthesamesida.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets do not touch because the same poles are together so they all repel.,correct,Tmemdgnutsdohnottaouchbecausetiesame polesaretogdthersotheyall rapel.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,They do not touch each other because the force of magnetism is repelling them away from each other.,incorrect,Tmey toiottohuciheachother betdusetheforce ofmagsetismisrepellingghemawayfromoachother.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets do not touch because if you flip the magnet to the other side it will not stick because it makes them different.,incorrect,Tmemdgnutsdohnottaouchbecauseifgoufliptbemagndt totheothersideltwill otssickbecauseitnakesthamdifferent.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The rings are not touch each other because they are not facing the right way.,incorrect,Tmerongnarenottoecheach otherbacausetheyarenotfscingtherightway.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The rings are made out of metal because they are repelling.,incorrect,Tmerongnaremade oet of metalbdrausetheya.erepetling.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,The magnets are not touching because the magnetic force is making the magnets repel.,incorrect,Tmemdgnutsarhenottouching becahsethemagneticforceiemakingthemagnetsrepel.,0.3
"Look at the picture on the right. Label the poles on each magnet. (The bottom 2 magnets are stuck together, the others are not.) What is the rule that explains why you labeled the poles the way you did?",Like poles repel and opposite poles attract.,They are not touching each other because they are repelling.,incorrect,"Tmey drenottouhchi""ngeach otherbacausetheyarerepelting.",0.3
